gene,TCGA-A2-A0T1-01,TCGA-AC-A23H-01,TCGA-AR-A0TX-01,TCGA-AR-A24U-01,TCGA-AR-A254-01,TCGA-BH-A1EV-01,TCGA-BH-A203-01,TCGA-C8-A1HF-01,TCGA-C8-A1HK-01,TCGA-C8-A26X-01,TCGA-C8-A26Y-01,TCGA-C8-A275-01,TCGA-C8-A278-01,TCGA-D8-A1JF-01,TCGA-D8-A1JG-01,TCGA-D8-A1XT-01,TCGA-E2-A1B0-01,TCGA-E2-A1LB-01,TCGA-E9-A1RH-01,TCGA-E9-A248-01,TCGA-EW-A1OV-01,TCGA-EW-A2FR-01,TCGA-GM-A2DB-01,TCGA-GM-A2DH-01
PIK3CA,1.86298178279585,2.63272116250351,2.24099620045782,2.74313232335322,2.3036756266414,2.22645254660299,3.30743370918259,1.99691807090716,2.41053141215538,4.63346317878664,2.26633284437017,2.25770182730109,2.1707813973816,2.63240317028797,2.25556330111902,3.14310709129931,2.31568273553309,1.62638651035773,3.30339039240133,3.08447627741772,2.18479424004355,2.16122659561655,2.08303982580146,3.33362102924051
PIK3R1,2.97814086967465,3.57130392588879,4.29018351606462,4.56770689486967,3.69942032370942,3.39276091177284,5.22866155809143,5.14337826035995,4.11679394692414,4.39088290057557,4.814086778819,3.89700318673561,4.36445280922574,5.0204682763479,3.59517239796544,2.55222925160177,4.57854132811246,4.16326677380101,4.13693209434462,5.40877667083485,3.15489230800059,3.52593213239288,6.00666030773801,4.90005223599925
PIWIL1,0.0423531596998986,0.0110644330732368,0.004332265541968,0.0125916322806406,0.0269349600432822,0.0228964474149979,0.0209979324611865,0.0146267405734612,0.0259448751290509,0.0052352123208796,0.0038125363814259,0.0220195433848555,0.0201265319665056,0.00696824725687,0.0066748989849563,0.0570031905926556,0.0208693307113906,0.0052837949388576,0.0,0.0,0.006670711766176,0.0630923504675606,0.0080509433594249,0.0
PLCE1,0.678700655891903,0.334863199980354,0.79199875287809,0.696365509128703,0.922820526895461,0.438153975163261,0.481385524959571,0.764114330327901,0.563665709202186,0.502005592699754,0.905475609565638,0.544941331847759,0.828435188770546,0.526235938017123,0.604823225568615,1.56006425353274,2.13548549869043,0.392310890892652,1.49112585458502,0.618931475374173,0.550379981067001,0.64854638834854,0.57950848764059,0.543480592669885
PREX2,0.8592049933356,0.417911948991066,1.03994580831041,0.92949485372253,0.602976038415673,0.56064981674214,0.62464881176741,0.395820150932422,0.73076173406558,0.816322933367889,0.392701833558126,0.73992697520374,0.734975738805861,0.564761746211271,0.677206096410802,0.542770551713437,0.945491499695474,0.410738926589844,0.290653395042735,0.647559116528365,0.993008636086306,0.549528948649858,0.307652596729998,0.687885626269192
PRKDC,4.41762819137281,4.60768979961265,4.31865202906037,5.18296110512002,6.3741040453082,5.18977567259512,3.53986725528405,4.24241293280392,5.15803756896817,3.8653874721533,4.17921821475924,5.74694458273001,4.53331289569713,5.70748114726782,5.41692098121772,4.36820399776728,5.04849017113008,3.76673848197398,4.89505060471085,5.05505454710201,4.05317643450136,3.40478529747635,2.64902000207524,5.31772284363503
PRUNE2,0.416697977852428,0.200188422796309,0.276525127484598,1.33828677084897,0.437109193905036,0.413550405141284,0.401778490741984,0.368415005990939,0.71858768605515,0.338631064191211,0.276953635916997,0.444745517992405,0.510071713067156,0.416734011695198,0.378386595926031,0.395236359614527,2.48259335651018,0.0905433641992676,0.167803811190488,0.67549745518995,0.404803348381893,0.698659529365454,0.360942021112327,0.298546610006455
PTEN,2.84162603410066,3.14713500324754,3.78294535464879,3.1220413556935,3.60725150368057,3.39465301514792,3.70836251277618,3.8820395526323,3.5168177477236,3.49680096312307,2.30846551263077,3.39585131048908,3.43162453745522,2.90511786552209,3.24317057456738,4.01350253568094,3.17236456564643,3.0264886342075,3.45746456262581,3.27382290895606,2.95851609739957,3.66571326302787,2.75247073415883,3.86715586931361
PTPRD,0.609309078966873,1.14619190455667,1.11596061167001,1.14474633796348,1.30360317524668,1.50509305090363,0.636993706082618,1.24046417157753,0.306129825457372,0.645984093439578,0.3297433085746,0.655078039166057,1.08053279885935,1.35222895797686,1.01339740967327,1.7394893096343,0.887957860883378,1.01620753536872,1.35083245186484,0.433609882313789,0.283469349192473,2.55724363108347,0.181113915785287,2.34959566080677
RANBP2,3.35898098673613,3.75254865847549,3.71288673989963,4.44424131766243,4.03822157450936,3.97269860400634,3.61305089215321,4.48019372026936,4.4172833916799,3.27569114804872,3.69993850758048,3.32611777864939,3.86720810343355,4.33257993799432,4.43331245723337,4.10398683524627,4.1634215026134,4.46169822100192,4.54941722572709,4.40344179396632,3.96990894390576,3.21575669587241,4.31991252762,4.22172688438328
