gene,TCGA-A1-A0SK-01,TCGA-A1-A0SO-01,TCGA-A1-A0SP-01,TCGA-A2-A0ST-01,TCGA-A2-A0SX-01,TCGA-A2-A0T0-01,TCGA-A2-A0YE-01,TCGA-A2-A0YJ-01,TCGA-A2-A0YM-01,TCGA-A2-A1G1-01,TCGA-A2-A25F-01,TCGA-A7-A13D-01,TCGA-A7-A13E-01,TCGA-A7-A26G-01,TCGA-AC-A2BK-01,TCGA-AN-A0XU-01,TCGA-AO-A124-01,TCGA-AO-A128-01,TCGA-AO-A1KR-01,TCGA-AR-A0TP-01,TCGA-AR-A0TU-01,TCGA-AR-A0U0-01,TCGA-AR-A1AI-01,TCGA-AR-A1AJ-01,TCGA-AR-A1AQ-01,TCGA-AR-A1AR-01,TCGA-AR-A1AY-01,TCGA-AR-A24Q-01,TCGA-AR-A251-01,TCGA-AR-A256-01,TCGA-AR-A2LR-01,TCGA-B6-A0I1-01,TCGA-B6-A0RT-01,TCGA-B6-A0RU-01,TCGA-B6-A0WX-01,TCGA-B6-A0X1-01,TCGA-BH-A0B3-01,TCGA-BH-A0E0-01,TCGA-BH-A0RX-01,TCGA-BH-A0WA-01,TCGA-BH-A1F0-01,TCGA-BH-A1F6-01,TCGA-BH-A1FC-01,TCGA-C8-A1HJ-01,TCGA-C8-A27B-01,TCGA-D8-A1JK-01,TCGA-D8-A1JL-01,TCGA-D8-A1JM-01,TCGA-D8-A1XK-01,TCGA-D8-A1XQ-01,TCGA-D8-A27F-01,TCGA-D8-A27M-01,TCGA-E2-A14N-01,TCGA-E2-A1AZ-01,TCGA-E2-A1II-01,TCGA-E2-A1LG-01,TCGA-E2-A1LH-01,TCGA-E2-A1LI-01,TCGA-E2-A1LK-01,TCGA-E2-A1LL-01,TCGA-E9-A1N8-01,TCGA-E9-A1N9-01,TCGA-E9-A22G-01,TCGA-E9-A243-01,TCGA-E9-A244-01,TCGA-EW-A1P4-01,TCGA-EW-A1P8-01,TCGA-EW-A1PB-01,TCGA-EW-A1PH-01,TCGA-GM-A2DF-01,TCGA-HN-A2NL-01
ARID1A,4.74588963413518,4.41842862928855,4.57966853109959,4.11375823636995,4.73956804755849,3.3443787251122,4.91972882436202,3.775409348357,4.50130124060401,3.65539676506945,4.09080637689622,3.89847577448045,4.36796470124648,4.0468215186332,4.26404911492019,4.01159654108402,4.30482258887831,4.59526865475824,2.94951171643628,4.16576232136317,4.73797832417928,4.15969587724937,3.87771105708979,4.59998338078384,4.31479852419306,4.72857692681615,5.16467620308927,3.86243929155172,4.34319951317422,4.29065376138956,4.67863793977049,2.37163303905481,4.65197712241394,3.82421632063101,3.28410625332559,3.71705244446358,3.89106821741734,4.11724488710519,3.39821413937921,4.41867770590216,3.78288517078395,4.07006991777581,5.09071406482716,3.44053481734917,4.05129306843479,3.49198169004913,3.98246480386061,3.32685178234393,3.88658761330617,3.3501752278624,3.6837771068109,4.25410655585132,3.64566434422299,4.60198782213078,4.2541027721267,3.46698990799789,2.47295787932326,4.03819646612603,3.65670044225426,4.49768548084033,4.77266859810016,4.72053593940416,4.50684502040862,3.87735865933484,3.88843259895171,4.11344643335684,3.58735390324235,3.21490832275731,3.63795031321031,3.0874216741798,4.37723756838369
ARID1B,3.63088312230759,1.80552364927293,3.5821778624465,2.96348766647858,3.10082464204965,2.45229853384334,3.60263178234812,2.80501339200294,3.325647564499,3.2363129580619,2.8505088440282,2.83011664243373,3.54923861503899,3.07908211850792,2.26863719848649,3.80135748160879,1.73626965700109,2.74281077792065,1.61858215579317,2.56230683490992,3.15455423106857,3.00208422437682,4.28665394299705,3.20581407531286,3.06210287881064,3.04458952663287,3.40742772214403,3.35796683143142,1.61908636637881,3.05551035677669,2.72295370401529,2.40636862988829,2.98545797275169,2.62692546439092,2.8904620400387,3.35714969230557,2.65601869737008,2.94025298108915,2.05976997057461,2.79371565392344,2.94647600737653,1.51649236635837,2.647324861707,3.09957256650152,2.79718088241725,2.41894388325815,3.00686253165082,3.46301732327858,2.60411622320862,1.64987587765849,3.60445643491804,2.97624299686506,2.29265678425489,3.15340999152093,3.18510670190774,2.7622642204734,2.06734200759843,2.54440245543934,2.01181724862356,2.20861295987638,2.78526740942719,3.3074329862855,2.44215449362445,2.31700705065553,3.4279406134272,2.97445330415837,3.25816796137065,2.51049317433504,2.87228675908351,1.93089748454552,2.45480335037325
ASPM,3.20857158548711,4.53035492438289,2.31848348869086,2.66277887086415,3.23219854816241,2.40922327809837,3.2016925613,2.48240984265337,3.46029865371425,3.31362236285122,2.84200027502338,3.05466723096931,3.74190258386695,2.51100707112144,4.25887276626834,3.14224274014006,2.72964855972748,2.79233147225989,3.01812246021463,2.03460129034646,3.51568238194054,2.63228686058591,3.23012689674524,3.56308349253606,2.63961332811274,4.65919328110252,4.5728634086041,2.67351675512907,3.33889533916116,4.28470218053615,3.51956895836666,2.06835054003153,2.34385139375596,3.06457033610826,1.97256080392441,3.97915601227144,2.63448168985555,3.6434176484146,2.41904101452567,2.61210421629658,2.01542166108639,2.62832754175991,2.56548868013039,3.659215339557,3.61857274179208,1.44068588377609,2.57622473747268,3.08484940315336,4.1038711118104,1.64690131102739,4.19213402989633,2.77546142341203,3.1631390145296,4.04846398575666,3.34970380670576,3.89148570201195,2.33300290076628,3.3590761384824,1.84834682085723,2.98963874788906,2.31803961798388,3.27235914410331,3.03651367506658,2.77764295450383,2.29130949705795,3.35542961954299,3.0245109500199,2.48467416456189,2.57483650120944,1.82344205148503,3.20937043907339
ASXL3,0.404305702672327,0.170546720152273,0.373522953490615,0.0698551212577826,0.156124535969184,0.0356212142212796,0.173509396836062,0.0065630584676488,0.0099546167465693,0.0366433254656834,0.0690107242946364,0.0124202842985973,0.0280121918925741,1.2392682088323,0.0077438019824385,0.0113393203686183,0.010653813258184,0.0015219733768294,0.0029083135357884,0.278900154021949,0.335835358030999,0.0,0.0,0.058690278360028,0.104204631476973,0.0580905415669996,0.0262225495194609,0.679458312590861,0.11587579832097,0.0099288421991076,0.0356711471053389,0.0,0.0389687023637793,0.0684926762832058,0.138755450269693,0.0342336836827977,0.0079590859139895,0.0145265535425329,0.0211794793632882,0.242400637297306,0.0299481507074148,0.0237804499421021,0.0121362809652424,0.0270449691391607,0.0028420253333857,0.32124305137268,0.0215542414081827,0.589439661670728,0.0457163569771826,0.0081958753758023,0.043768258326999,0.0429654783554967,0.0046094074932768,0.0661372839598244,0.0428450253336824,0.120019415934227,0.0140511884957661,0.0602957259505229,0.0,0.0283784011696151,1.03738653671266,0.0677190152659446,0.208002286804028,0.159974062050129,0.0279031197202007,0.0340900728570463,0.0098354895456599,0.0017374222636795,0.512668024627752,0.0282173909079364,0.389402924534281
ATM,2.01993661296102,1.98746506658541,1.37014200568702,2.18847534597481,2.04349802524542,1.12064964265781,1.43853726429967,1.58134766081006,1.59276497082051,2.27894151667763,3.08955276239404,1.92461534683313,2.38619004953783,2.82794555550767,1.89707629791984,2.24091403791789,1.21726062459219,2.35056475151127,0.772205125737339,1.72345166638642,1.17541821826764,1.93966700403836,1.7971598029254,2.32442181855377,1.63477032739964,2.71041883981347,1.90658663919047,1.74436681625211,2.57807160276533,1.4133582548641,1.59382964766919,1.0659382372252,3.12858059638506,1.21642593555813,1.8312836479712,1.58276930461066,1.25663661206372,1.28110304191425,1.28094526776153,1.60422187233109,2.50107366858549,1.42487066821921,1.21385295871551,1.25311847638004,1.25372572857752,1.24596978121114,2.28949339871129,1.15184866702653,1.55030945558757,1.82392443936042,2.03529510333185,2.52896110949997,1.69909214314797,2.48716789092737,2.08044302225585,1.40155481424383,1.64773830949909,1.37370394296093,1.79853138456358,1.14150121971334,1.44829807910642,1.78654150685183,0.844132916581691,2.75204887885779,1.59829195586441,1.37953160858284,1.45608451040918,1.16460726163848,1.10688539569062,1.3743154859555,1.61689792708849
ATRX,3.04580681655622,2.6248046400606,2.08204492137697,2.84025105287579,2.5496140153225,2.11414305256539,3.25471935171933,2.0821399391788,3.02398043668333,3.52091483021033,3.21142415930332,3.29909884086455,2.5210298806078,3.12577071112918,3.77698500954555,2.97174378155481,3.37456295538923,3.37778227714958,1.79628282723694,2.59404070761893,2.44658808186377,1.81902316330262,3.10899034005023,3.12234778449581,2.20461056499522,3.26883240047187,2.98770021444111,2.2932489252604,3.18677942817878,2.84897731336699,2.78518354239346,2.1005046207153,2.75705873686406,2.91434245969149,2.36674438864955,2.85265555631087,2.10617734343834,2.08362939757417,2.03559085572024,3.2133006893804,2.92614349284498,2.32692938661826,2.86902593185794,2.52265583508615,2.30051912693149,1.97435443264295,2.9877846256521,2.21805393268472,2.87300785570235,2.26402697769833,2.83826329000859,2.9946182609384,1.98533042942698,3.80890074005918,2.72143479546914,2.35608307617163,1.6744495260245,2.12407855775488,1.6652373386719,2.4568824879339,3.06851053558025,5.22074487868037,1.72948130994652,3.17016007014637,1.67554477079138,1.96068858807393,2.54965581668021,1.85941968380765,1.68603700603124,1.51940882252395,2.39233435988889
BIRC6,3.54583644053135,3.28008643403016,2.64049136938369,3.05552900395857,3.30197108664099,2.53538058266715,3.2616753075213,3.81299258139849,3.08550488642495,3.91629417201791,3.73621830840569,4.38244772318127,4.89105423349186,3.7426057176174,3.99074343194747,3.58590307947531,3.0278666807941,3.24713395714571,2.0239419891376,3.00928620911825,2.06180222047781,3.49178839985528,3.78220030473077,3.70760341655337,2.72081837784963,3.86940226749584,3.66038038702218,3.29350191117245,3.81011428870148,3.53384492491441,3.07166314436733,2.01199518173762,3.50634554197909,2.90483040692684,2.47690632892208,3.68051206349718,2.85097365773118,2.76823089883346,2.1333223702072,3.56524109777208,3.26538014784086,2.85874406689504,2.95017834703835,2.90065127961595,3.12339342504494,2.63142905854171,3.31565722691688,3.18095848078332,2.77907825699591,2.63285167012548,3.63712791950894,4.12262921215876,2.77925011056867,3.63376912624184,3.51972522373043,2.87241418989828,1.63192287915872,2.63375057713517,3.04428628969174,3.06645798329609,3.72307967126067,3.80440598134544,3.03464835810676,3.35651339267359,2.35790084502155,3.41658238028424,2.81588650473755,2.60664062408858,2.4016982082389,2.16959033315535,2.55383582369695
BRCA1,2.9167718048141,3.26494424002152,2.3548318837299,1.58411379547086,2.00748444373167,1.91679820061518,2.08715056938235,1.7518012276031,1.53758034019025,2.21565909422083,2.03884124203586,1.83262977566174,2.14451310559319,1.45999388689059,2.10260065822995,0.297124471796534,3.12977976956766,2.30545521933956,1.15585530416816,0.178987295083779,0.352768712664048,2.27365837043742,2.45111943006619,2.38931444928712,1.98390063714768,2.56444040103318,2.42657473903458,0.997493409723971,2.9346095824713,2.08074702518412,2.19644041959606,1.7135570068455,1.02904221976873,1.93191991942369,1.64583348128918,3.09200058317858,1.94208428605558,1.46304802495052,1.50873829983464,0.90533145046184,2.74279944503122,1.63492897032261,2.40702680323034,1.93333305651592,2.47478838603208,1.68573000689406,0.561726806805599,1.98034589896805,1.53750210948999,1.29868935552988,0.32896506957175,0.929669085066238,0.919709069588313,2.7196812014813,2.1386309420273,1.96306110346636,1.16000939326157,2.2275776603558,1.63178588148045,1.86127637593896,2.13341348495394,2.44498016122732,1.73063107113978,0.963028580436637,0.56056971222662,0.730234458084999,2.0467908368407,0.435205430948382,1.92907041894016,0.705836431447645,2.12947752620005
BRCA2,2.41601306597349,2.61803593380421,1.2598846293754,1.28667219946287,1.88993560402581,0.468126707675212,1.49964029152451,1.63972836278846,1.67489713585117,2.46291609811801,1.43145139604337,1.80932777294301,1.44792784095359,1.13646733671751,1.03621000599946,2.16282999646377,1.48154185060351,1.52261886847601,0.680180554701633,1.20750494870405,1.49336317925995,1.4654212623124,1.62247970852299,1.76770754217423,1.37283397431914,2.03089237225761,1.22022323403722,1.0324327908823,1.40083366996145,1.82672246706056,1.67098714167197,0.559027694928282,1.62251871784183,1.11872370597087,0.706424468848567,1.9547358549549,1.01388035569462,0.401297655564578,0.623753881291912,1.65664533353452,1.51573817111354,1.14283984063815,1.48855540964256,2.36675465244677,1.86498557789072,0.73398415609377,1.84894587455134,1.22583264858843,2.03108490348495,1.07247325039165,1.71403604751143,1.35030717013926,1.93721860928153,1.95278362516483,1.2402593362009,2.27125696659367,0.632515438790324,1.62701385265407,0.588805898534209,0.97720305686324,1.11465063475703,1.83609078567344,1.15781629665337,1.44562615986444,1.04293895924032,1.98708647923274,1.31097749362418,1.02745380394568,1.30242788617921,0.651119846747947,0.896987267260702
CACNA1A,1.98052607050803,1.16958591144889,0.146725817686171,0.543818770406624,0.656827792410253,0.0561137495816013,0.211787676932117,0.0373010173109966,0.467966450525376,0.118201462723693,0.262060364258071,0.0731125560502815,0.101352050402447,2.6325720232915,0.9269351943139,0.121195055623848,0.624196318770422,0.893254172125725,0.109461365580268,0.857882896929569,0.462075271724372,0.124852959488391,0.238324513149899,0.339151031771604,0.103976399714844,0.238832091743337,0.474097000777675,0.142224238314389,0.290818654453306,0.444672534978598,0.447444104778673,0.182199652845764,0.482274154022349,0.290944121570152,0.35854388354966,0.549900470465048,0.103907920059678,0.0719792325829116,0.59067364713129,0.491080056229535,0.324873197691971,0.164700021225882,0.794812099422967,0.442926955142104,1.56542984092204,0.0893509705188519,0.0729718351385229,0.306941242947739,0.219074877353903,0.895355692514352,0.995982960724092,0.13793953320648,0.0849677230570005,0.31718269955165,0.36395379112484,0.54250327972267,0.604123818428414,1.71804839447236,0.172824894274906,0.0453763191006209,1.14889345251574,0.333762435918309,0.790062442049102,0.230633838793374,0.284244319244432,0.0854886330295077,0.950181781805199,0.492649181116082,0.501854467012651,0.614831044604164,0.930155081575659
CACNA1D,1.55145422675774,0.268979869053156,0.96205876395201,0.496431326821047,0.49816865345304,0.0359404898950983,0.719535446037516,0.754518818563851,0.561188693768421,0.454324981191851,0.451191198404299,0.803824824813144,2.45937676463583,0.580039339616835,0.0516255731901419,0.46395697182431,0.219764795429699,0.684937395459705,0.13096292397971,1.83612804889539,0.207938436699414,0.370390584596212,0.114376738835564,0.108149636841731,0.220025447812544,0.0572708961647556,1.74789324150717,1.64246726825388,1.75997191979749,0.858377641075751,1.66175137590217,0.270507685711469,0.213659911554268,1.12049218983144,0.232737312165814,0.124258247083397,0.231694484530123,0.768000758342983,0.233932312574828,1.18329769541426,0.107076476779923,0.801990189927443,0.390821426302577,0.460575274732566,0.0380093465369663,0.351356998193149,0.147216467740892,0.288694862101933,0.0763220532146845,0.465666279481481,0.312375869374444,0.483419721450057,0.478906654934974,0.527870129497533,0.0467726325160708,1.45679110865946,0.16104902743545,0.783255394405769,1.25141681036444,0.283913325403555,1.65822149788429,0.71593880796518,0.822005432365261,0.313795589600763,0.119759626530239,0.285624306822678,0.145747019205274,0.093120162260221,0.979545464166123,0.450194443712926,1.37506928150122
CASP8,0.974289454428343,1.72797494368382,2.380720968623,2.57781219414205,2.49000846209841,2.03747672383972,3.11055683846138,1.20029946286878,2.04062622701303,2.28490530144393,2.93901449133712,1.98979680263377,1.62995735034556,2.39782410350275,2.47353839809851,2.82375188323125,1.7184362872507,2.6415273771396,2.12400919861372,1.77348808707617,1.21271955749805,2.03916721747598,2.64071879785316,3.05005576879752,1.63691562992774,2.81511930377616,1.61940852732868,1.89449217713146,2.31023452886487,3.17735694600589,1.00476611857544,2.46777455890314,2.91976431733832,2.05386545046402,2.13921804274655,3.10375665860052,2.2085623427281,1.13454581043367,1.93918491431713,1.64546858906506,3.18321650317699,1.3922853324434,1.90242635304836,1.34075024346432,2.5328093683686,2.65555581763538,1.84177175151746,2.7442723313124,2.33432831833361,1.94188259673431,2.02302868562417,2.93764378421173,2.58159290343173,2.04555695520803,2.12811474926169,2.90444656791039,2.39023932453115,1.93648736589994,1.23765087581824,3.10739775530237,2.23514894305149,1.88617038415092,1.20003587566815,2.80350525823201,1.05554592696871,2.58329780826143,1.98892550477859,2.61649964599625,1.819130755936,1.578778651337,0.929160504678817
