sample,TCGA.E9.A1N4.11,TCGA.BH.A1F2.11,TCGA.BH.A0DP.11,TCGA.BH.A0BF.11,TCGA.BH.A1FC.11,TCGA.BH.A0H9.11,TCGA.BH.A208.11,TCGA.BH.A0DI.11,TCGA.E9.A1N6.11,TCGA.A7.A13G.11,TCGA.BH.A0H7.11,TCGA.A7.A0DB.11,TCGA.BH.A0AU.11,TCGA.E9.A1RC.11,TCGA.E9.A1NE.11,TCGA.BH.A1FM.11,TCGA.BH.A203.11,TCGA.E2.A1B5.11,TCGA.BH.A1EW.11,TCGA.BH.A1EU.11,TCGA.BH.A0B3.11,TCGA.E9.A1RF.11,TCGA.E2.A1L7.11,TCGA.AC.A2FG.11,TCGA.E9.A1RI.11,TCGA.E9.A1N8.11,TCGA.BH.A0AY.11,TCGA.BH.A1F0.11,TCGA.BH.A1FR.11,TCGA.E9.A1ND.11,TCGA.E9.A1RD.11,TCGA.BH.A1FN.11,TCGA.E2.A1IO.11,TCGA.A7.A13F.11,TCGA.BH.A1EV.11,TCGA.BH.A1ES.11,TCGA.E2.A15I.11,TCGA.BH.A0DH.11,TCGA.BH.A0BC.11,TCGA.A7.A13E.11,TCGA.BH.A0BA.11,TCGA.BH.A0DK.11,TCGA.BH.A0E0.11,TCGA.BH.A0B2.11,TCGA.BH.A0BV.11,TCGA.BH.A0DG.11,TCGA.AC.A23H.11,TCGA.E2.A1IF.11,TCGA.BH.A209.11,TCGA.E9.A1R7.11,TCGA.E2.A1LB.11,TCGA.BH.A1FH.11,TCGA.BH.A1FJ.11,TCGA.BH.A0HK.11,TCGA.BH.A0BM.11,TCGA.BH.A0E1.11,TCGA.BH.A1FE.11,TCGA.A7.A0DC.11,TCGA.BH.A0BJ.11,TCGA.BH.A1F5.11,TCGA.BH.A1EO.11,TCGA.AC.A2FM.11,TCGA.A7.A0D9.11,TCGA.AC.A2FB.11,TCGA.E2.A1LS.11,TCGA.BH.A0BT.11,TCGA.BH.A0C0.11,TCGA.E2.A1BC.11,TCGA.BH.A0C3.11,TCGA.BH.A204.11,TCGA.E9.A1NF.11,TCGA.BH.A1EN.11,TCGA.BH.A0DZ.11,TCGA.E9.A1N5.11,TCGA.A7.A0CE.11,TCGA.BH.A1FG.11,TCGA.AC.A2FF.11,TCGA.BH.A0B8.11,TCGA.BH.A0AZ.11,TCGA.BH.A0DQ.11,TCGA.BH.A1FB.11,TCGA.E9.A1RH.11,TCGA.A7.A0CH.11,TCGA.BH.A1F8.11,TCGA.E9.A1NA.11,TCGA.E2.A1LI.11,TCGA.BH.A1FD.11,TCGA.BH.A1F6.11,TCGA.BH.A1ET.11,TCGA.E2.A1II.11,TCGA.BH.A0HA.11,TCGA.E2.A15K.11,TCGA.BH.A1EY.11,TCGA.BH.A0BZ.11,TCGA.E9.A1NG.11,TCGA.BH.A0DV.11,TCGA.BH.A0BS.11,TCGA.E9.A1RB.11
CREBBP,0.697164814814815,0.680324074074074,0.719735185185185,0.692087037037037,0.707833333333333,0.671116666666667,0.7367,0.707759259259259,0.69962962962963,0.691231481481482,0.715357407407407,0.715353703703704,0.69837962962963,0.762296296296296,0.670977777777778,0.691035185185185,0.708881481481481,0.696203703703704,0.707996296296296,0.717577777777778,0.725266666666667,0.742587037037037,0.702342592592593,0.701518518518519,0.711388888888889,0.686083333333333,0.70002037037037,0.710009259259259,0.706842592592593,0.702122222222222,0.700783333333333,0.689394444444444,0.686512962962963,0.702161111111111,0.697674074074074,0.700096296296296,0.689607407407407,0.716766666666667,0.708257407407407,0.714188888888889,0.704101851851852,0.717311111111111,0.699537037037037,0.711227777777778,0.702935185185185,0.715612962962963,0.735964814814815,0.689762962962963,0.763481481481481,0.694192592592593,0.694940740740741,0.691385185185185,0.69472037037037,0.713292592592593,0.685775925925926,0.708311111111111,0.681709259259259,0.729505555555556,0.71737962962963,0.707014814814815,0.70707962962963,0.709964814814815,0.725827777777778,0.70437037037037,0.739487037037037,0.693109259259259,0.705725925925926,0.686681481481481,0.681866666666667,0.738662962962963,0.699061111111111,0.701540740740741,0.711548148148148,0.70197962962963,0.721548148148148,0.688788888888889,0.688662962962963,0.690933333333333,0.698514814814815,0.7223,0.695696296296296,0.680188888888889,0.724357407407407,0.696903703703704,0.703187037037037,0.729975925925926,0.694118518518518,0.692468518518519,0.708966666666667,0.690440740740741,0.681257407407407,0.684287037037037,0.711348148148148,0.712407407407407,0.702724074074074,0.660585185185185,0.697492592592593,0.745974074074074
CTCF,0.319342857142857,0.316164285714286,0.327742857142857,0.322457142857143,0.32865,0.312978571428571,0.346635714285714,0.318892857142857,0.32065,0.314157142857143,0.319307142857143,0.325107142857143,0.323064285714286,0.356614285714286,0.312257142857143,0.316942857142857,0.327314285714286,0.3231,0.319285714285714,0.325257142857143,0.321735714285714,0.359942857142857,0.322628571428571,0.328785714285714,0.328442857142857,0.320435714285714,0.32505,0.327,0.328185714285714,0.323678571428571,0.322542857142857,0.321357142857143,0.311628571428571,0.329678571428571,0.324392857142857,0.317592857142857,0.309935714285714,0.327364285714286,0.323542857142857,0.330957142857143,0.321028571428571,0.324414285714286,0.32065,0.321757142857143,0.316078571428571,0.324864285714286,0.365071428571429,0.317528571428571,0.3683,0.317371428571429,0.317914285714286,0.325764285714286,0.317121428571429,0.328171428571429,0.314964285714286,0.315978571428571,0.312978571428571,0.331957142857143,0.322607142857143,0.325435714285714,0.329964285714286,0.318107142857143,0.326678571428571,0.3316,0.350542857142857,0.322521428571429,0.319664285714286,0.311892857142857,0.313578571428571,0.3458,0.322192857142857,0.322821428571429,0.321757142857143,0.319742857142857,0.326185714285714,0.313692857142857,0.318464285714286,0.316207142857143,0.329257142857143,0.325878571428571,0.321385714285714,0.322442857142857,0.326935714285714,0.324864285714286,0.318864285714286,0.328192857142857,0.323742857142857,0.328121428571429,0.326371428571429,0.319057142857143,0.313257142857143,0.323235714285714,0.321221428571429,0.324135714285714,0.322778571428571,0.311864285714286,0.320907142857143,0.350264285714286
CUBN,0.688273333333333,0.712513333333333,0.736813333333333,0.728793333333333,0.71816,0.734253333333333,0.767653333333333,0.732726666666667,0.728706666666667,0.718593333333333,0.715386666666667,0.742573333333333,0.728653333333333,0.780433333333333,0.704873333333333,0.714753333333333,0.747653333333333,0.74078,0.70932,0.691606666666667,0.75078,0.787653333333333,0.693893333333333,0.731106666666667,0.745546666666667,0.710786666666667,0.75496,0.725926666666667,0.715493333333333,0.711413333333333,0.7116,0.706166666666667,0.704073333333333,0.745206666666667,0.749413333333333,0.716373333333333,0.72862,0.748653333333333,0.738373333333333,0.738446666666667,0.7468,0.733193333333333,0.731206666666667,0.742846666666667,0.745413333333333,0.7316,0.802313333333333,0.710846666666667,0.796966666666667,0.72374,0.710506666666667,0.708226666666667,0.706893333333333,0.738393333333333,0.74046,0.72334,0.718826666666667,0.676526666666667,0.720326666666667,0.694746666666667,0.739553333333333,0.700133333333333,0.736453333333333,0.742206666666667,0.797146666666667,0.728046666666667,0.741646666666667,0.730306666666667,0.697586666666667,0.78498,0.72584,0.726333333333333,0.738006666666667,0.714086666666667,0.739253333333333,0.695413333333333,0.724073333333333,0.749726666666667,0.70658,0.712806666666667,0.723986666666667,0.741466666666667,0.730493333333333,0.71772,0.724133333333333,0.7311,0.704326666666667,0.696126666666667,0.736973333333333,0.716886666666667,0.732773333333333,0.699466666666667,0.720693333333333,0.728246666666667,0.733653333333333,0.7059,0.72512,0.767426666666667
DMD,0.520303225806452,0.535335483870968,0.583293548387097,0.56401935483871,0.550232258064516,0.547396774193548,0.600387096774194,0.512967741935484,0.545316129032258,0.548377419354839,0.544038709677419,0.588254838709677,0.521225806451613,0.668054838709677,0.5086,0.510216129032258,0.543396774193548,0.564945161290323,0.568422580645161,0.532509677419355,0.558490322580645,0.634029032258065,0.549216129032258,0.548490322580645,0.57868064516129,0.546687096774194,0.573787096774194,0.557303225806452,0.531638709677419,0.556335483870968,0.540645161290323,0.507625806451613,0.569638709677419,0.563029032258065,0.563222580645161,0.570667741935484,0.577738709677419,0.550761290322581,0.526954838709677,0.574451612903226,0.549393548387097,0.56741935483871,0.545841935483871,0.575325806451613,0.552961290322581,0.563425806451613,0.612993548387097,0.517003225806452,0.655122580645161,0.554522580645161,0.537945161290323,0.527258064516129,0.532816129032258,0.568958064516129,0.498858064516129,0.526222580645161,0.511512903225806,0.596270967741935,0.552454838709677,0.570596774193548,0.575138709677419,0.542706451612903,0.599309677419355,0.568558064516129,0.628222580645161,0.546764516129032,0.55928064516129,0.567538709677419,0.525706451612903,0.621877419354839,0.575293548387097,0.558351612903226,0.580338709677419,0.518661290322581,0.578748387096774,0.50278064516129,0.554229032258065,0.566090322580645,0.537409677419355,0.578038709677419,0.533887096774194,0.579058064516129,0.591764516129032,0.542267741935484,0.561435483870968,0.573422580645161,0.533048387096774,0.549406451612903,0.533409677419355,0.53561935483871,0.538941935483871,0.549996774193548,0.550309677419355,0.5815,0.548045161290323,0.482593548387097,0.530335483870968,0.635312903225806
DNAH10,0.683939622641509,0.704660377358491,0.76001320754717,0.699881132075472,0.714943396226415,0.721715094339623,0.73427358490566,0.68631320754717,0.69888679245283,0.700675471698113,0.660564150943396,0.742960377358491,0.705147169811321,0.763196226415094,0.685843396226415,0.699005660377358,0.727462264150943,0.717749056603774,0.705622641509434,0.72038679245283,0.716698113207547,0.762415094339623,0.711309433962264,0.688307547169811,0.715539622641509,0.699398113207547,0.730233962264151,0.71798679245283,0.717871698113208,0.714281132075472,0.699771698113207,0.688775471698113,0.698869811320755,0.716258490566038,0.711592452830189,0.71088679245283,0.713801886792453,0.748690566037736,0.716303773584906,0.723745283018868,0.733183018867925,0.772011320754717,0.72212641509434,0.709377358490566,0.712011320754717,0.714550943396226,0.761862264150943,0.690537735849057,0.77058679245283,0.709498113207547,0.682635849056604,0.710181132075472,0.701515094339623,0.731103773584906,0.710292452830189,0.69171320754717,0.693367924528302,0.704960377358491,0.711839622641509,0.74217358490566,0.730516981132075,0.712020754716981,0.747607547169811,0.72412641509434,0.75787358490566,0.716466037735849,0.719215094339623,0.719479245283019,0.673641509433962,0.748137735849057,0.717264150943396,0.726741509433962,0.734035849056604,0.678092452830189,0.744441509433962,0.703766037735849,0.693211320754717,0.719528301886793,0.695162264150943,0.7241,0.709901886792453,0.699630188679245,0.742166037735849,0.701005660377358,0.718464150943396,0.717124528301887,0.690677358490566,0.713675471698113,0.717856603773585,0.705962264150943,0.704311320754717,0.6956,0.727028301886792,0.719709433962264,0.708458490566038,0.694550943396226,0.714445283018868,0.746152830188679
DNAH17,0.835812037037037,0.829394444444444,0.871036111111111,0.850478703703704,0.834737962962963,0.839002777777778,0.876009259259259,0.867215740740741,0.843364814814815,0.822717592592593,0.870227777777778,0.862384259259259,0.846762962962963,0.870782407407407,0.830659259259259,0.834067592592593,0.859217592592593,0.853806481481482,0.840871296296296,0.875139814814815,0.870468518518518,0.872639814814815,0.824917592592593,0.837993518518519,0.830078703703704,0.824696296296296,0.863783333333333,0.856097222222222,0.840923148148148,0.839526851851852,0.820567592592593,0.841384259259259,0.822177777777778,0.849603703703704,0.851052777777778,0.873584259259259,0.844633333333333,0.876243518518519,0.864714814814815,0.85350462962963,0.864001851851852,0.868088888888889,0.862887037037037,0.85212962962963,0.865958333333333,0.871488888888889,0.885462037037037,0.843371296296296,0.88915462962963,0.831800925925926,0.845956481481482,0.850322222222222,0.838912962962963,0.860738888888889,0.862825925925926,0.865475925925926,0.853432407407407,0.859841666666667,0.881381481481481,0.839271296296296,0.843311111111111,0.851211111111111,0.857001851851852,0.847775925925926,0.865939814814815,0.85377962962963,0.871592592592593,0.831465740740741,0.845041666666667,0.865042592592593,0.832533333333333,0.837959259259259,0.879712037037037,0.844681481481481,0.871735185185185,0.849838888888889,0.829563888888889,0.85447962962963,0.835727777777778,0.854378703703704,0.856088888888889,0.821075,0.860559259259259,0.83732962962963,0.849073148148148,0.839168518518518,0.824672222222222,0.843725,0.857105555555556,0.843618518518519,0.862767592592593,0.829498148148148,0.846905555555556,0.844461111111111,0.834900925925926,0.839200925925926,0.845758333333333,0.865528703703704
DNAH9,0.383136363636364,0.412081818181818,0.417718181818182,0.410827272727273,0.419390909090909,0.428331818181818,0.514868181818182,0.403877272727273,0.400813636363636,0.411413636363636,0.412222727272727,0.430959090909091,0.423936363636364,0.499886363636364,0.397736363636364,0.399395454545455,0.439404545454545,0.409886363636364,0.412636363636364,0.428109090909091,0.427845454545455,0.500022727272727,0.405559090909091,0.432168181818182,0.4225,0.411836363636364,0.428527272727273,0.442413636363636,0.413054545454545,0.418754545454545,0.411013636363636,0.401290909090909,0.417268181818182,0.405745454545455,0.417086363636364,0.40965,0.4282,0.430890909090909,0.413177272727273,0.4279,0.425240909090909,0.423736363636364,0.415345454545455,0.430063636363636,0.411631818181818,0.419822727272727,0.510563636363636,0.415431818181818,0.512722727272727,0.415445454545455,0.413618181818182,0.4055,0.403413636363636,0.412454545454545,0.417272727272727,0.412790909090909,0.413995454545455,0.384709090909091,0.416677272727273,0.408418181818182,0.421072727272727,0.411218181818182,0.422795454545455,0.4338,0.494209090909091,0.405740909090909,0.423863636363636,0.418327272727273,0.405936363636364,0.485409090909091,0.421004545454545,0.4221,0.419104545454545,0.405236363636364,0.445636363636364,0.406718181818182,0.407236363636364,0.418663636363636,0.401290909090909,0.410386363636364,0.42445,0.426786363636364,0.438009090909091,0.417386363636364,0.416154545454545,0.431395454545455,0.410863636363636,0.418436363636364,0.417036363636364,0.409009090909091,0.409704545454545,0.409968181818182,0.407254545454545,0.42005,0.415168181818182,0.395754545454545,0.417209090909091,0.487690909090909
DOCK11,0.608045454545455,0.564181818181818,0.667472727272727,0.628727272727273,0.541127272727273,0.570081818181818,0.612327272727273,0.649890909090909,0.584663636363636,0.5418,0.650090909090909,0.553827272727273,0.629472727272727,0.5697,0.571918181818182,0.563836363636364,0.609263636363636,0.617863636363636,0.623454545454545,0.638018181818182,0.630527272727273,0.585590909090909,0.588363636363636,0.609072727272727,0.573754545454545,0.556572727272727,0.645827272727273,0.600990909090909,0.565318181818182,0.556890909090909,0.542218181818182,0.567381818181818,0.582672727272727,0.630618181818182,0.604854545454545,0.640963636363636,0.594472727272727,0.647563636363636,0.604036363636364,0.601890909090909,0.632427272727273,0.662845454545455,0.631727272727273,0.6468,0.638963636363636,0.606072727272727,0.605245454545455,0.597736363636364,0.588445454545454,0.566027272727273,0.564218181818182,0.594781818181818,0.581572727272727,0.665890909090909,0.658672727272727,0.653854545454545,0.575045454545455,0.643045454545455,0.657354545454545,0.605772727272727,0.585281818181818,0.593736363636364,0.594518181818182,0.585190909090909,0.554472727272727,0.632645454545455,0.6482,0.570927272727273,0.600054545454546,0.5567,0.584481818181818,0.593381818181818,0.654927272727273,0.606090909090909,0.633936363636364,0.579772727272727,0.595272727272727,0.565936363636364,0.585309090909091,0.661754545454545,0.587463636363636,0.576527272727273,0.655981818181818,0.587336363636364,0.5742,0.577945454545455,0.550563636363636,0.555227272727273,0.6081,0.557690909090909,0.613436363636364,0.569918181818182,0.609518181818182,0.607672727272727,0.559127272727273,0.609209090909091,0.624609090909091,0.568054545454545
DST,0.6115125,0.602660416666667,0.6168875,0.597227083333333,0.6059125,0.565929166666667,0.664879166666667,0.608535416666667,0.596733333333333,0.597035416666667,0.611658333333333,0.592964583333333,0.616922916666667,0.656366666666667,0.609495833333333,0.600983333333333,0.631066666666667,0.60251875,0.61454375,0.6214875,0.60165625,0.6512125,0.592127083333333,0.618654166666667,0.61758125,0.595091666666667,0.601564583333333,0.622777083333333,0.600825,0.59515,0.60183125,0.6060125,0.58743125,0.611345833333333,0.614085416666667,0.6104375,0.59586875,0.601108333333333,0.61111875,0.601235416666667,0.602427083333333,0.617614583333333,0.602633333333333,0.60336875,0.595604166666667,0.617114583333333,0.662441666666667,0.596983333333333,0.673558333333333,0.590416666666667,0.596616666666667,0.59835625,0.606289583333333,0.600295833333333,0.605533333333333,0.608091666666667,0.6036375,0.607197916666667,0.612291666666667,0.622772916666667,0.603285416666667,0.609316666666667,0.590104166666667,0.615158333333333,0.64575625,0.616558333333333,0.612552083333333,0.590625,0.59724375,0.655564583333333,0.61143125,0.604375,0.608675,0.603960416666667,0.613197916666667,0.601933333333333,0.6053625,0.59575625,0.60451875,0.59651875,0.613658333333333,0.6101625,0.6072125,0.5981,0.600995833333333,0.608016666666667,0.6107,0.604966666666667,0.612933333333333,0.603279166666667,0.610197916666667,0.591452083333333,0.617275,0.609129166666667,0.597320833333333,0.593795833333333,0.613839583333333,0.656360416666667
DYNC1H1,0.737640277777778,0.735120833333333,0.776811111111111,0.760620833333333,0.766563888888889,0.721423611111111,0.784684722222222,0.744747222222222,0.7519125,0.732527777777778,0.7715625,0.763702777777778,0.749376388888889,0.793861111111111,0.730056944444444,0.7476125,0.756119444444444,0.750981944444444,0.763390277777778,0.781995833333333,0.777668055555556,0.796322222222222,0.756026388888889,0.745486111111111,0.759372222222222,0.734280555555556,0.765794444444444,0.763176388888889,0.754054166666667,0.745069444444444,0.744476388888889,0.746194444444444,0.736444444444444,0.757726388888889,0.7574,0.759723611111111,0.741958333333333,0.773455555555556,0.760790277777778,0.7654875,0.771493055555556,0.768938888888889,0.754909722222222,0.765845833333333,0.756797222222222,0.7711,0.793443055555556,0.739898611111111,0.811658333333333,0.739527777777778,0.743179166666667,0.744038888888889,0.748452777777778,0.762743055555556,0.753038888888889,0.757336111111111,0.743031944444444,0.771479166666667,0.774106944444445,0.755581944444444,0.756715277777778,0.758680555555556,0.777466666666667,0.755451388888889,0.785459722222222,0.761901388888889,0.759772222222222,0.735158333333333,0.742533333333333,0.780075,0.744977777777778,0.748780555555556,0.775976388888889,0.749526388888889,0.779130555555556,0.7401375,0.751852777777778,0.7412,0.753463888888889,0.775086111111111,0.742219444444444,0.731497222222222,0.777690277777778,0.748979166666667,0.752118055555556,0.773002777777778,0.752804166666667,0.747265277777778,0.766752777777778,0.736645833333333,0.749880555555556,0.7500375,0.761825,0.762784722222222,0.742718055555556,0.741402777777778,0.760459722222222,0.790648611111111
ERBB2,0.51624347826087,0.509582608695652,0.492713043478261,0.543986956521739,0.556152173913044,0.550691304347826,0.570126086956522,0.505278260869565,0.537313043478261,0.527413043478261,0.540378260869565,0.562569565217391,0.529269565217391,0.597795652173913,0.498386956521739,0.511665217391304,0.535939130434783,0.535582608695652,0.509426086956522,0.536126086956522,0.542686956521739,0.599886956521739,0.516730434782609,0.521160869565217,0.5429,0.538091304347826,0.569104347826087,0.556586956521739,0.544760869565217,0.547826086956522,0.535782608695652,0.503226086956522,0.52905652173913,0.538195652173913,0.506821739130435,0.535352173913043,0.553691304347826,0.536034782608696,0.528091304347826,0.545952173913044,0.556639130434783,0.511860869565217,0.533504347826087,0.540513043478261,0.522347826086957,0.541252173913043,0.578939130434783,0.522552173913043,0.610804347826087,0.547552173913043,0.496560869565217,0.534995652173913,0.514321739130435,0.558391304347826,0.526130434782609,0.529108695652174,0.516221739130435,0.536382608695652,0.545613043478261,0.504508695652174,0.569830434782609,0.512078260869565,0.561065217391304,0.542769565217391,0.590304347826087,0.521091304347826,0.522530434782609,0.533839130434783,0.517082608695652,0.585930434782609,0.5439,0.439752173913043,0.522082608695652,0.490273913043478,0.546182608695652,0.527030434782609,0.5325,0.544160869565217,0.512247826086957,0.534795652173913,0.517169565217391,0.541126086956522,0.553052173913044,0.528839130434783,0.543078260869565,0.566291304347826,0.531495652173913,0.53945652173913,0.546908695652174,0.525578260869565,0.540152173913043,0.539691304347826,0.523013043478261,0.544513043478261,0.53805652173913,0.478213043478261,0.542917391304348,0.582895652173913
F8,0.630433333333333,0.6497,0.730233333333333,0.668533333333333,0.623633333333333,0.703966666666667,0.759366666666667,0.715666666666667,0.658233333333333,0.6319,0.7319,0.726366666666667,0.611766666666667,0.7724,0.6276,0.613866666666667,0.739866666666667,0.6462,0.649333333333333,0.6838,0.6595,0.7488,0.667966666666667,0.648333333333333,0.671633333333333,0.627233333333333,0.655166666666667,0.672133333333333,0.621866666666667,0.6601,0.592833333333333,0.7191,0.630333333333333,0.6827,0.709566666666667,0.731533333333333,0.6982,0.727766666666667,0.6513,0.6879,0.7293,0.748866666666667,0.6632,0.676366666666667,0.686466666666667,0.7265,0.751633333333333,0.622566666666667,0.8048,0.649333333333333,0.582666666666667,0.617866666666667,0.627,0.654533333333333,0.775033333333333,0.742733333333333,0.643333333333333,0.6235,0.713233333333333,0.640066666666667,0.6801,0.6419,0.686033333333333,0.684466666666667,0.752233333333333,0.699666666666667,0.688533333333333,0.685066666666667,0.681066666666667,0.777466666666667,0.635766666666667,0.6287,0.682966666666667,0.6233,0.735666666666667,0.606466666666667,0.6674,0.634433333333333,0.6663,0.695866666666667,0.640666666666667,0.681533333333333,0.646933333333333,0.6386,0.629,0.6556,0.622533333333333,0.662,0.631266666666667,0.590766666666667,0.683366666666667,0.690033333333333,0.688833333333333,0.7,0.6706,0.658766666666667,0.642333333333333,0.7436
FASN,0.724747916666667,0.707739583333333,0.764608333333333,0.727164583333333,0.74323125,0.749310416666667,0.751325,0.75124375,0.730739583333333,0.70943125,0.757314583333333,0.749254166666667,0.71674375,0.7708625,0.709145833333333,0.69806875,0.755741666666667,0.74668125,0.722095833333333,0.764670833333333,0.726189583333333,0.7881875,0.7094875,0.7455375,0.722704166666667,0.7096875,0.768497916666667,0.74866875,0.746520833333333,0.758652083333333,0.756970833333333,0.749660416666667,0.726933333333333,0.745689583333333,0.735572916666667,0.733270833333333,0.72153125,0.759533333333333,0.773135416666667,0.7428,0.744839583333333,0.682245833333333,0.711127083333333,0.73805625,0.745752083333333,0.726927083333333,0.788754166666667,0.73306875,0.796533333333333,0.74825625,0.710672916666667,0.760233333333333,0.7475,0.767697916666667,0.745310416666667,0.742675,0.727683333333333,0.7712875,0.764602083333333,0.72595625,0.764620833333333,0.750775,0.78155,0.759347916666667,0.760339583333333,0.736202083333333,0.751547916666667,0.708345833333333,0.7098625,0.754952083333333,0.734779166666667,0.689275,0.756933333333333,0.732204166666667,0.76018125,0.75176875,0.6992125,0.70969375,0.709797916666667,0.73308125,0.742433333333333,0.716083333333333,0.766064583333333,0.739045833333333,0.736779166666667,0.752920833333333,0.7231875,0.721797916666667,0.740175,0.74510625,0.732460416666667,0.731391666666667,0.707314583333333,0.743914583333333,0.725310416666667,0.699891666666667,0.72155625,0.75269375
FLG,0.752283333333333,0.8736,0.897716666666667,0.86635,0.8483,0.85715,0.90765,0.872016666666667,0.841916666666667,0.862616666666667,0.824233333333333,0.896266666666667,0.859616666666667,0.8986,0.875683333333333,0.866233333333333,0.86255,0.907433333333333,0.81635,0.919333333333333,0.912816666666667,0.8819,0.82605,0.841683333333333,0.853383333333333,0.82085,0.869466666666667,0.89025,0.880483333333333,0.879816666666667,0.82485,0.858983333333333,0.849683333333333,0.839166666666667,0.8821,0.84555,0.875533333333333,0.883483333333333,0.891233333333333,0.849416666666667,0.90605,0.879266666666667,0.9064,0.88345,0.880283333333333,0.885366666666667,0.908833333333333,0.870966666666667,0.920466666666667,0.8273,0.862433333333333,0.8641,0.817766666666667,0.892033333333333,0.919216666666667,0.876333333333333,0.8553,0.805766666666667,0.915316666666667,0.848766666666667,0.886216666666667,0.889233333333333,0.895883333333333,0.87515,0.909966666666667,0.9006,0.898116666666667,0.866666666666667,0.850483333333333,0.857266666666667,0.838466666666667,0.844416666666667,0.862916666666667,0.814816666666667,0.908516666666667,0.89645,0.809933333333333,0.8748,0.852533333333333,0.839,0.886733333333333,0.827916666666667,0.8401,0.850666666666667,0.845366666666667,0.786333333333333,0.797616666666667,0.857366666666667,0.90035,0.845866666666667,0.855833333333333,0.860833333333333,0.8657,0.87265,0.895533333333333,0.853083333333333,0.862233333333333,0.837
FLNA,0.500128571428571,0.498760714285714,0.602671428571429,0.553360714285714,0.510428571428571,0.550864285714286,0.582146428571429,0.574292857142857,0.529417857142857,0.518325,0.571867857142857,0.569910714285714,0.542042857142857,0.620807142857143,0.480475,0.483910714285714,0.539185714285714,0.542314285714286,0.548335714285714,0.587796428571429,0.591396428571429,0.617860714285714,0.524996428571429,0.51465,0.535460714285714,0.523917857142857,0.590589285714286,0.556635714285714,0.514296428571429,0.517792857142857,0.508389285714286,0.511182142857143,0.556125,0.575435714285714,0.554310714285714,0.552260714285714,0.571382142857143,0.576207142857143,0.555182142857143,0.590057142857143,0.584353571428571,0.601882142857143,0.556821428571429,0.559821428571429,0.597785714285714,0.569671428571429,0.597942857142857,0.5211,0.623507142857143,0.529721428571429,0.515075,0.538910714285714,0.503217857142857,0.581071428571429,0.535296428571429,0.580675,0.50635,0.581342857142857,0.595596428571429,0.525885714285714,0.570153571428571,0.547575,0.595878571428571,0.520378571428571,0.620825,0.524335714285714,0.565117857142857,0.576217857142857,0.529489285714286,0.602392857142857,0.538996428571429,0.536528571428571,0.593171428571429,0.534885714285714,0.599075,0.503771428571429,0.501235714285714,0.557671428571429,0.524864285714286,0.613860714285714,0.500128571428571,0.539414285714286,0.615307142857143,0.514439285714286,0.531917857142857,0.539553571428571,0.504039285714286,0.496646428571429,0.5498,0.520160714285714,0.533992857142857,0.546942857142857,0.534103571428571,0.576875,0.522746428571429,0.520067857142857,0.538882142857143,0.583764285714286
FLNC,0.677223255813953,0.676181395348837,0.728913953488372,0.678688372093023,0.663248837209302,0.653909302325581,0.765706976744186,0.720083720930233,0.684248837209302,0.643239534883721,0.716725581395349,0.671746511627907,0.692679069767442,0.729232558139535,0.665458139534884,0.678225581395349,0.706076744186046,0.697727906976744,0.675848837209302,0.712404651162791,0.708258139534884,0.725032558139535,0.676962790697674,0.693416279069767,0.6597,0.670372093023256,0.704646511627907,0.680646511627907,0.6718,0.682097674418605,0.653806976744186,0.678095348837209,0.658,0.689213953488372,0.678648837209302,0.703727906976744,0.662416279069767,0.718874418604651,0.729227906976744,0.667269767441861,0.708509302325581,0.726179069767442,0.720039534883721,0.689679069767442,0.701067441860465,0.687525581395349,0.763776744186046,0.682288372093023,0.752976744186047,0.659806976744186,0.686274418604651,0.690290697674419,0.666383720930233,0.701653488372093,0.717509302325581,0.717751162790698,0.679974418604651,0.67896511627907,0.717148837209302,0.685788372093023,0.657825581395349,0.711711627906977,0.6614,0.684604651162791,0.7135,0.6993,0.722425581395349,0.643111627906977,0.675537209302326,0.725079069767442,0.647223255813953,0.664272093023256,0.715095348837209,0.677127906976744,0.720420930232558,0.686758139534884,0.666227906976744,0.671946511627907,0.691746511627907,0.699167441860465,0.70403488372093,0.650013953488372,0.687725581395349,0.673146511627907,0.690711627906977,0.664006976744186,0.657762790697674,0.664227906976744,0.687209302325581,0.680648837209302,0.702548837209302,0.655411627906977,0.680737209302326,0.679416279069767,0.659706976744186,0.673913953488372,0.689316279069767,0.719944186046512
